Transaction_ID,User_ID,Date,Latitude,Longitude,Amount,Payment_Method,Fraud,Location
dec6ce67-9729-46f1-88f2-d7b558148d42,64c27daa-fad1-4be3-8a2f-203cc0614898,2025-03-14 09:49:43,19.40791518690111,-98.89074320284756,1492.02,Debit,0,Mexico
c9305814-e979-4b01-920f-d9744eca394a,b8575879-6231-4c8d-a7ec-d2b193f93dec,2025-01-15 15:16:46,-12.230000776164998,-77.24271618085749,3846.71,Bank Transfer,0,Peru
72d5a2d3-7df7-432a-a239-e75e2c8a9ac8,f62423f8-e9fa-4c48-884d-e72f241295a9,2025-04-14 04:00:35,-11.96913717005307,-76.88433286700447,238.1,Credit Card,0,Peru
27d8c2fc-53ff-4fb4-a2ec-0d555fb54a00,e803342a-900c-425f-8381-80210ebeeccf,2025-04-19 11:53:08,-34.24115799074344,-58.866597526450995,2357.1,Bank Transfer,0,Argentina
50909e9b-5205-4df3-b554-e90b95dd87f2,cc7bb7a9-fe99-4856-af10-45b0a4bd9b0a,2025-01-24 13:02:55,40.89606183930611,-73.60821946169521,3992.83,Debit,0,USA
0f7659d7-164f-41d5-938a-2d6ea02a84b0,761e1786-3ad3-405c-a50f-d8966b5acd74,2025-03-14 07:29:21,-11.709482097490335,-76.6350113987456,2830.81,Bank Transfer,0,Peru
48c224ef-64a8-4d89-90fa-e2d351373844,5b27debb-a1af-409c-903c-386927122311,2025-02-26 09:50:53,40.298634272911386,-74.4714959707672,2028.18,Debit,0,USA
d4551890-7f53-4e84-80f5-7105ce18405b,35130e89-a0be-4a5f-8ba8-dc33f9b97f3f,2025-02-20 06:39:15,-12.323812142398404,-76.69265758464473,815.39,Debit,0,Peru
789c84a1-4646-4998-ae50-ad57e596168d,49a48c81-c79d-460e-9f7e-0d709ad47d21,2025-01-11 19:11:02,-11.915242015888715,-77.16091467939361,16059.64,Debit,1,Peru
9586e472-fd13-4968-9a25-b494eb3457c6,1686b285-5bd0-42da-a899-31e080ff378f,2025-04-10 19:36:06,-34.87469603262675,-58.59547050307525,3931.13,Credit Card,0,Argentina
cde1334d-1d1e-416b-854e-018c950c6261,88700b0e-02ae-489e-aef4-7128dc927719,2025-04-20 08:20:56,4.1857771040901515,-74.05524681539134,4050.74,Debit,0,Colombia
d5d374d9-3eaa-4828-ad78-b5949180c844,3f30f15b-3941-4bdb-9dc0-fc78b5b502fc,2025-02-04 14:33:03,-12.465374917700657,-77.36062353283175,1456.28,Bank Transfer,0,Peru
b39933da-b4b9-47f5-bc56-70c425e97653,1c7dc856-e778-4596-86b5-318c4ddab139,2025-02-14 02:31:13,4.8814624600439,-74.4649087456172,160.04,Bank Transfer,0,Colombia
576e11d8-f77f-41e6-8d63-365720907535,b8575879-6231-4c8d-a7ec-d2b193f93dec,2025-01-23 15:37:41,-34.7341958966906,-57.91891483731549,2971.85,Bank Transfer,0,Argentina
c11e2068-c310-4c71-870a-d276482f7bec,fcea1a11-a04c-4420-b5de-a01bf3bbe712,2025-03-24 14:44:20,-23.395680418751407,-47.079592371793915,3650.31,Bank Transfer,0,Brazil
21d038f1-9686-4441-969c-f99ae7b196be,589bebc2-61b0-4812-9e41-72c02617e7ae,2025-01-29 20:15:06,-23.634266499374974,-46.18374670358763,4625.98,Bank Transfer,0,Brazil
d97a2452-5e54-41cb-a7dd-793a7fb5d664,6dd5ced0-3867-4693-8c14-98de8d820cb0,2025-03-10 01:26:06,19.75598858894599,-99.08586311728112,4815.64,Bank Transfer,0,Mexico
589c7b6d-240e-46e8-b39f-0ca7cf0a7945,b6aafbf8-7955-4213-8054-24c10b54b410,2025-01-15 03:05:57,-33.2247629784106,-70.54323136065956,818.03,Bank Transfer,0,Chile
53722af7-79b4-4e48-9df4-cc05cb09fb4d,6d2b576f-56b0-4636-91f2-38fb0eeff7b2,2025-02-12 03:07:01,-23.124668705880048,-46.21838213138093,3599.88,Debit,0,Brazil
c2dabe1a-111b-488a-b530-9bcba4bf670f,7aa4bade-fe13-4749-865c-0b3dc7f5dac0,2025-03-19 19:25:28,-11.560489446066635,-77.17974213789806,3138.94,Bank Transfer,0,Peru
a8700a85-17f7-4bf4-845a-330418ab25c9,48559539-7afa-4fee-846c-93a9be71ef5b,2025-01-02 06:49:59,23.34561289776426,-82.73777595370998,3504.41,Credit Card,0,Cuba
e87533a8-e587-4d75-8cd2-1fc1abe9de42,53f879dd-fe0c-4b34-9e65-7d2dbbe86718,2025-02-26 14:47:42,19.285080354632463,-99.27205129298403,1779.78,Credit Card,0,Mexico
ea37a2ae-4d13-4ae3-b549-b4c8ae8f45f7,9d24db66-da50-4924-926b-80eda44dcef7,2025-01-26 15:16:42,40.53421399794808,-74.2032465260731,4579.46,Debit,0,USA
8a803f40-5b11-415f-9492-c5bacbe5e5d6,42483e87-ef73-42ba-80b2-07eef9a7bd2b,2025-03-27 19:39:41,41.05742725436676,-74.49184340390997,3281.33,Credit Card,0,USA
7529ab43-f888-48be-98b6-6276d6f184a8,f3e2f2d9-2dc7-41c2-95fd-6f16c2164e55,2025-01-27 20:08:57,-34.519305065331665,-58.83542596389557,5338.63,Cryptocurrency,1,Argentina
9d106344-6799-4b10-adcc-577506f21edb,02d54d4b-318e-4956-8b97-9ce6f5462ccd,2025-02-06 19:36:00,-11.906869552251182,-76.85305202474883,3303.66,Credit Card,0,Peru
9d075f33-5cfb-4f30-aa3c-79d886a6846d,098dbb6e-afeb-4e73-8468-b34059be34b7,2025-04-13 16:33:27,41.04341490896396,-74.1509284300939,4155.99,Credit Card,0,USA
ce93ed8c-1f07-4223-9809-f6babceeb6d8,4f1fbf5e-007e-4461-bba8-c9f53d6ad7be,2025-03-15 16:26:17,4.820234948351222,-74.39633998116312,4989.36,Cryptocurrency,0,Colombia
ba864763-4656-4774-bc4d-0159ddb8fc3e,d504800f-40e2-4f0c-ba95-ea84ee5d943e,2025-03-09 19:09:41,40.325114585869805,-74.37939682849039,3778.69,Cryptocurrency,0,USA
bf1f3998-a1bd-4558-bf59-4d943b3e5173,c378d6bf-2e4b-40bb-aa4b-d32f3a036efb,2025-02-27 16:13:28,40.36173496838556,-74.29757720585651,3557.69,Debit,0,USA
3ad028f1-f0d1-4665-990b-97397ba18b8e,707e3658-8e33-42b5-af45-cd6eb1d6f9c7,2025-01-28 03:18:44,40.96218116965355,-74.15775964433385,4209.04,Bank Transfer,0,USA
14f6b5d1-bd3b-401e-841a-f30600123321,14d95940-f1e7-4231-9810-0f6620a231c5,2025-04-02 09:52:27,19.81221964420515,-99.21329772400789,1734.68,Credit Card,0,Mexico
61244131-2467-4648-a7d0-ac8d902b72c8,ff453d10-e161-4678-a80f-9157032db61e,2025-02-16 09:29:30,40.43824350013215,-73.59870747580375,3741.79,Bank Transfer,0,USA
301789ed-0a98-4297-922a-79b732f547d4,b5ceeabd-35dc-4c44-8de3-5b6ba2b431ec,2025-03-21 20:04:17,-34.63602288070063,-58.77919956874764,2793.25,Debit,0,Argentina
d37d7036-d3c1-469f-a90a-64fa587a75fd,9015827f-404c-4fbc-b163-c5224cd43a33,2025-02-08 20:30:45,-12.102942792224352,-77.50000987002524,1510.4,Bank Transfer,0,Peru
fb4c8418-2035-403d-93bf-5099a4b987bf,761e1786-3ad3-405c-a50f-d8966b5acd74,2025-04-18 17:27:12,-33.13232931622334,-70.60796414995868,2627.86,Debit,0,Chile
1ab7a388-7d14-40c5-bb6a-434cb10bc8e7,7750973e-2ad4-4b3b-b7f7-06c3605d6542,2025-04-02 09:40:50,-33.315943744959576,-71.08650083083745,2980.28,Bank Transfer,0,Chile
f8b2bd33-df25-4366-a47a-f1526396752f,89e71734-b89a-4674-99e3-5aff2bb53272,2025-04-11 01:38:28,-12.275362375099782,-77.13967651808919,2875.91,Debit,0,Peru
d0bd9205-9a01-4d51-9d0e-68d1196f94f5,6557b964-1134-4727-ae03-6073b690de1f,2025-04-02 18:25:48,-33.66566294170786,-70.9126341264547,3162.22,Credit Card,0,Chile
588f2c61-686b-4420-85ca-31b0c6f92feb,1a28ddbd-1ac5-4914-b419-da40c705fc47,2025-03-21 07:41:07,-34.531871987071014,-58.17020443909994,412.56,Bank Transfer,0,Argentina
310a6b1b-dc65-4815-aa78-04b69c211918,666f23e3-b2c9-4924-ae16-a8312ead7dfe,2025-02-08 05:02:10,4.380822002169677,-73.9609750133266,29227.31,Cryptocurrency,1,Colombia
573e2ead-ff48-4ae5-b887-8172f4159aa4,d45ab927-fd25-4643-a9bc-8920b878cf51,2025-01-18 20:02:54,-11.611935321247644,-76.85734450362625,695.57,Bank Transfer,0,Peru
e8e8991c-c859-434a-b868-38d7c16ee747,6c5c962a-ae14-47dc-8da3-b7e22ba180b6,2025-03-20 10:45:12,-33.004160627411444,-70.92624194789506,4141.31,Debit,0,Chile
2140064f-b3bb-4164-9ee0-ef28dd8efbcd,4377d9fd-00e0-4185-afd2-847c795b2fdb,2025-02-14 15:25:48,-23.62927182046621,-46.86493549977496,1840.59,Debit,0,Brazil
08a86657-8a06-4166-ab7c-da9f9c7d25a3,3d54470b-3099-4c7b-aad6-4e39c045b439,2025-01-18 17:06:11,40.96484785436189,-73.6079082246886,3572.99,Debit,0,USA
65fa09d1-cced-4d71-8aec-2c2f845529fd,2cca929d-67c5-459c-af2c-43d2d6073a7a,2025-03-03 11:36:30,4.4601776810847955,-74.09145564855221,889.07,Bank Transfer,0,Colombia
446c54fe-b953-4ef1-a5ab-a9c2411a1da2,7a1c8b38-6b1c-444b-932b-b2bd27017d47,2025-01-17 10:34:23,-11.914912425750176,-77.04150919430293,16540.87,Credit Card,1,Peru
b6f99a9d-a316-461e-9fc4-162f879b783e,169ca684-625e-4161-9777-c1dab617a431,2025-02-23 12:09:09,22.637289696084533,-82.30321053136711,3551.79,Credit Card,0,Cuba
95fe6c93-1f4a-43d7-8d45-ad08c553722e,00f2a0d1-aea7-4302-9cc3-0d6e262ba287,2025-01-24 15:12:51,-12.312218620680056,-76.73241436972796,3865.42,Bank Transfer,0,Peru
ecbdb376-4a1d-4f5c-a246-da45cb5d2efa,1b358715-ab29-4b46-a86c-148e438b715f,2025-02-11 07:16:12,-34.37808007892817,-58.48575689257658,2421.59,Debit,0,Argentina
9c9e5188-4a58-4f9f-9096-01282635d146,65eeec34-2a7c-40c6-8346-2d3bb855b3ee,2025-04-09 20:36:19,40.775839323627096,-73.8922325692345,4138.38,Credit Card,0,USA
7f10959a-978e-4524-9e19-150ea3080b9c,b23c401d-8120-492d-9168-1c738569f7b0,2025-04-17 02:38:41,19.294107086974186,-98.8438132055545,4219.68,Bank Transfer,0,Mexico
f5a7761d-7688-46e7-ab5e-1d01b7370096,666f23e3-b2c9-4924-ae16-a8312ead7dfe,2025-04-05 13:43:20,-33.76852018128258,-70.54572761112297,26742.89,Credit Card,1,Chile
83397459-20e7-4753-9a37-11d9ea253268,e0f0afe3-04c1-4337-9e42-5cd9973017b2,2025-03-11 16:20:51,-34.29871403497158,-58.414529387129825,3678.49,Credit Card,0,Argentina
5dc26f97-019c-4ed8-a603-c3f989c9b2e3,817171e7-22d5-4792-9ee4-0d5e6ef07338,2025-02-15 17:03:46,41.1142132128141,-73.90750255922596,3348.58,Debit,0,USA
c5fba25b-4ea7-444a-bebb-f8a4ae538e6a,3cac8a1e-5235-49c1-b575-ddf1f79fd5f4,2025-03-24 21:10:02,-33.477917152687766,-70.5593382826256,4588.08,Debit,0,Chile
39264ee2-6fb7-4b3d-ba5f-639b7df7e02b,55d24b9d-b5cf-4582-9f4f-5c000143c806,2025-02-08 09:12:16,-23.356932845956933,-47.04970260741,3275.77,Credit Card,0,Brazil
b9007b91-1724-4961-ae92-dc0650713560,96e2f7b2-4d53-4dc3-bad5-bfcf60242297,2025-03-09 00:36:06,23.47514217800543,-81.90114631530844,248.26,Credit Card,0,Cuba
4b9da6b5-cbb9-47a3-886c-e78f725087b9,4970635e-16f4-4477-9527-6a1b3d6fd727,2025-01-31 06:15:39,23.26739730087259,-82.05248583353598,1104.17,Debit,0,Cuba
fafe31ec-60f9-455f-9de9-a9096d766010,95a0837b-1f02-4b0c-82b5-fe13c3d349d1,2025-01-27 01:58:38,-34.61263283929488,-58.850667590080576,1076.17,Debit,0,Argentina
5a3d3261-251d-48c1-bf6c-ea8090172418,b135940d-2523-4928-b9ac-e61fa2d22637,2025-03-21 13:06:18,4.881027987146325,-73.8116186764035,3732.84,Credit Card,0,Colombia
41de4be3-8335-4246-a76c-b4518d83450e,0a4a7f0f-25bd-4aec-ac99-805128940f48,2025-01-11 08:57:13,41.145592108027365,-73.78975117532799,2020.34,Bank Transfer,0,USA
b9259134-3dad-4138-b1a4-6a50c6916083,438f16e0-2451-451b-93b5-192fe3fb251c,2025-02-09 19:08:01,4.473063588011586,-73.7187214737561,2581.43,Credit Card,0,Colombia
53ebab78-109f-4420-9efc-6b4886366317,438f35c3-119f-4c41-9326-194b44e8a8da,2025-01-31 22:05:05,-33.22958631571762,-70.52376341530777,2013.31,Credit Card,0,Chile
92b7e6b2-e521-4832-977b-638fcd33378d,ee70774e-670e-4597-bca7-f25256cf645b,2025-03-11 19:02:49,23.59014171627135,-82.10844859975631,2355.9,Cryptocurrency,0,Cuba
314dbe31-886c-4670-8cbd-852f0945062f,7f0a3c74-8ca8-4b81-a359-70872e99588e,2025-03-07 09:42:44,4.7486848379286455,-74.11383340172897,3200.88,Bank Transfer,0,Colombia
f720b87f-3e50-4408-a0bd-c55513c951ac,dc66fc76-3efc-4f3a-9ba0-f130a024f806,2025-03-27 05:15:11,-23.398270188281074,-47.08728646027217,447.59,Credit Card,0,Brazil
7d393f0e-ee77-4ee6-aadf-8e22e634359c,c35a6b0a-433a-4dba-8038-db3e3fdfe6b9,2025-03-15 06:55:19,19.81925405796408,-99.61058012908506,3396.49,Debit,0,Mexico
bf7a0a63-945c-4166-b8f6-c8085c0adabd,3d54470b-3099-4c7b-aad6-4e39c045b439,2025-01-31 09:17:48,-34.35270172181934,-58.004094934697775,1667.06,Credit Card,0,Argentina
96967dd4-7454-41f0-8ef2-3a564cadf424,53b871ad-d9e2-4876-ad4e-03729138eea6,2025-01-29 10:15:54,4.145238628026739,-73.69142397770305,1629.57,Debit,0,Colombia
27b10e7b-eb3a-4e6d-a088-ed7d4464112f,0413c9b8-5d77-4869-8e7b-032b89d31de9,2025-02-12 22:45:16,40.90893198006305,-73.52751813835684,4716.27,Bank Transfer,0,USA
a2484323-f343-4525-adce-c266654165e7,d45ab927-fd25-4643-a9bc-8920b878cf51,2025-01-31 23:57:40,-33.64332830431644,-71.019426708431,1736.71,Debit,0,Chile
3e4da689-69de-4fb2-9484-07d6bc538dbb,af23fb46-ecaf-419e-98fa-cc3f52b17474,2025-02-14 05:11:16,-34.67480899719466,-58.306514629509024,1151.08,Bank Transfer,0,Argentina
6c0fc262-79d6-488a-a517-0d471bf00003,9015827f-404c-4fbc-b163-c5224cd43a33,2025-04-19 20:32:11,4.453955092296188,-74.07403785980681,2009.37,Credit Card,0,Colombia
435c826b-16f5-48a8-aad3-bb579b3e7255,a277045e-33e5-4f9a-8192-e92681d615a9,2025-04-15 04:14:44,-12.436006814306898,-76.89698525117794,4734.6,Bank Transfer,0,Peru
9da359a3-1959-4e30-8158-c76d5233762d,95a0837b-1f02-4b0c-82b5-fe13c3d349d1,2025-03-31 17:16:22,-34.338027816802416,-58.78647097340491,2902.65,Credit Card,0,Argentina
da19ad06-4625-4c41-9862-e4d680a892a1,fe2cb4f7-161a-48d6-9e09-ea7ef475cc70,2025-03-14 04:43:10,22.843914160011785,-82.61837199582288,4744.49,Credit Card,0,Cuba
8c422e39-7bad-4dd6-bea1-dcec6e4a8004,217e692c-ca9c-46ee-9ad6-8bdfd2fded8c,2025-02-15 05:36:03,19.339360572925578,-98.88391381753053,10945.71,Bank Transfer,1,Mexico
a583700a-97ad-4f4c-8206-2d2b892ba7f8,62dd9a9d-7125-4acc-b07d-929458931b1a,2025-02-22 17:35:01,-34.26016532873932,-57.98790590070095,257.97,Bank Transfer,0,Argentina
1bc5cdb9-1b76-463c-972f-9579cfa5ca77,4377d9fd-00e0-4185-afd2-847c795b2fdb,2025-02-16 19:15:35,-11.566763547366925,-77.42290053186316,3880.33,Credit Card,0,Peru
b53dcfb3-ac50-4ce7-9524-cd3321428b38,1a4efa55-de68-4c49-b59c-d30f565a0e1d,2025-04-19 23:26:45,22.671145672333978,-82.44697677946911,2412.59,Credit Card,0,Cuba
a522605f-f06a-4aa7-940a-f37646502194,b15335ba-dd33-478b-98c8-36784e46d969,2025-04-17 13:51:54,-23.43600491304032,-46.964054801683,3420.25,Credit Card,0,Brazil
74007bbf-456a-4240-9135-c425229426a2,5e09b4ba-ab45-49be-bcfb-4ff165b450d2,2025-01-05 01:19:33,23.53721467790592,-82.62959121755301,3650.31,Bank Transfer,0,Cuba
905c27bf-21a7-4c55-b0f5-79aedb4aaa9c,b7121c71-4c9d-4521-8e30-9706049a7777,2025-02-10 00:36:50,-33.79882368569615,-71.15395024443373,4490.58,Bank Transfer,0,Chile
471658a4-3413-449e-ab16-d13b48b5b0e2,3b407e27-c076-4cd2-8539-c3a2739239c8,2025-01-05 03:19:57,-11.690410759476114,-77.32281740751053,554.16,Debit,0,Peru
3e8b97e2-60d1-4f40-8868-7564b5c28fd2,26ab4596-ceab-42d2-8032-e2665f5289b9,2025-02-27 05:58:16,-23.258393868030286,-46.27195905811506,922.65,Cryptocurrency,0,Brazil
12e90941-cdc5-4104-abd7-8e3462ed4053,de7c687e-3cd6-4ef1-9396-4da1251aaaea,2025-02-23 05:26:53,4.153917386044651,-74.33025126769317,3533.17,Debit,0,Colombia
f164198a-036c-4f42-9b3e-85d4cd5a6503,810128bb-f97e-4277-98bb-32f3c04bee9c,2025-04-16 06:57:10,40.64819413622838,-73.64819622952399,4338.14,Credit Card,0,USA
3cc07b50-c0bc-4752-baa1-8ed546177396,558f556a-57e5-471f-b2df-3b853e96a83f,2025-02-01 20:33:56,4.84685596493601,-74.1711328670053,4736.41,Bank Transfer,0,Colombia
d73fb397-2c8b-43f5-91d0-ff9151471f59,04ffa254-01d1-4e95-936a-ee47fd86e94d,2025-01-28 15:06:22,22.912573448974992,-82.13420759402098,483.71,Bank Transfer,0,Cuba
b5e698fc-12ec-410c-bcd7-b7d10a6e74d3,77488485-5ecc-4134-8aba-ff10424eea71,2025-03-15 16:00:36,41.07890803308421,-74.38458310416291,4837.87,Credit Card,0,USA
94b6a92c-f299-4b22-a7de-548a10d2582d,f5bf4081-6d6c-4a80-993f-5f38a5318254,2025-03-30 15:41:16,23.311064944727093,-82.15217695216103,1214.23,Credit Card,0,Cuba
e6f5fe62-c702-461e-9a8a-a702a40292cd,b15335ba-dd33-478b-98c8-36784e46d969,2025-03-26 05:07:24,-12.393664402452812,-76.7913854012506,2741.75,Debit,0,Peru
709f444e-1f89-41e5-8eae-139b946cc9ec,761e1786-3ad3-405c-a50f-d8966b5acd74,2025-01-09 06:47:06,-23.138915111041502,-46.79468187459341,2318.62,Debit,0,Brazil
11cf4bcc-d938-4b5e-8152-c26c439b8ebf,23452814-aac1-4d18-bca9-209e9fb7616a,2025-02-06 19:05:44,4.719500129427116,-73.59094533660105,2104.08,Debit,0,Colombia
d8440c4f-161b-4929-a360-3e4ec02be0e6,e48ba1ac-25a8-491f-a26a-5a12bba60a6a,2025-03-28 20:08:26,40.675817547878374,-74.42647780534516,2586.51,Bank Transfer,0,USA
b3bc501a-0d3f-4466-8e55-de2295200f44,3285f732-f841-451f-9606-6c003e61f791,2025-02-11 10:06:11,-33.03161797867195,-70.42401660776997,1270.97,Bank Transfer,0,Chile
4a73a452-9478-4c14-b9f1-a2a48cceb0b1,a7485a79-0801-4389-8828-ce93d199efe4,2025-01-03 22:51:01,4.867408928870586,-74.04453671419061,895.64,Credit Card,0,Colombia
1e2a5354-8d26-4e3e-a972-c810206f3008,f62423f8-e9fa-4c48-884d-e72f241295a9,2025-01-20 08:23:43,22.856741295704275,-82.78976487825904,2155.9,Credit Card,0,Cuba
3a79b4ee-4e8c-443d-b34d-3e03547e4577,7807ca5f-854c-48cf-ba74-2b7a054067eb,2025-02-20 22:12:11,4.5761728527884475,-74.32892341927614,6807.83,Bank Transfer,1,Colombia
9982b860-a58e-4f50-b34b-b04f11ee4ac9,96e2f7b2-4d53-4dc3-bad5-bfcf60242297,2025-04-06 19:47:01,19.588746543088593,-99.60894797433333,795.11,Credit Card,0,Mexico
aa9ceef0-9af6-4775-96cf-b2312fee9cbc,909151f9-54ff-4ba9-8178-e2cc71044a28,2025-01-21 11:04:26,-33.67574576833809,-70.70824452838268,4606.07,Debit,0,Chile
96671cf9-d603-4096-8b46-468b6bf02b4c,05aeeadc-26c2-4692-8a37-70e57da50f94,2025-02-19 20:27:00,40.71381347047776,-74.28777334568798,2491.5,Bank Transfer,0,USA
f7aa00c3-7a11-43fe-a846-8e841dce8b49,c1de7b76-cc05-4acf-8658-a34e522a6215,2025-01-15 14:54:45,-33.10684226376945,-70.9617977634668,2206.91,Credit Card,0,Chile
d1428212-057d-4892-9f95-50ce98516abd,a9f2d68a-2260-4614-a8b3-a1018a74d809,2025-03-04 22:44:17,19.722781721901477,-99.5310392497539,1786.08,Bank Transfer,0,Mexico
9793518a-b85b-405e-bb58-acda58fa6ef9,ba289b44-a858-4ae1-a8a6-f35552e851ea,2025-03-18 04:26:43,19.47536849979312,-99.10687411668702,3289.48,Bank Transfer,0,Mexico
630b26a1-7d4c-4e11-b359-03636bccda80,e9d185e4-af0d-4a8b-a4a4-7f799c3653aa,2025-01-19 16:23:33,-34.873015934907805,-57.97476517178183,4474.49,Bank Transfer,0,Argentina
f4696404-cca9-4964-99d5-0105e6ee9ecc,33544c6f-6002-44fa-b8e4-538e44e8fe14,2025-01-11 20:28:44,19.515352387368882,-98.9290442728398,109.39,Debit,0,Mexico
32698aaf-d003-40cc-8954-3de5932a5737,88700b0e-02ae-489e-aef4-7128dc927719,2025-03-23 23:27:57,4.904344848063578,-73.9429240419783,2219.53,Debit,0,Colombia
3d257cb6-75e0-42c4-b22d-bc0d1a4ce4ec,53f879dd-fe0c-4b34-9e65-7d2dbbe86718,2025-01-26 06:59:32,-33.82227492708224,-70.3913175982004,2496.7,Credit Card,0,Chile
8bb4e178-9366-458b-9c24-428fbe3a06a4,8479b63d-885a-4f91-b214-6cfe42072016,2025-03-28 23:26:40,-33.91773545699983,-70.34444329659085,432.65,Bank Transfer,0,Chile
87eab8b3-85bc-40a4-b81f-cb826e518440,f9671897-4e1a-491e-a95f-5f965b1a9e9d,2025-04-01 18:05:05,-34.20760488904455,-58.562697347004445,3381.1,Credit Card,0,Argentina
d3430841-d6d0-43c3-80f1-41c26d475777,c0597027-6ced-443a-a3d4-3b77639a7fbc,2025-03-06 01:50:38,41.15111124990367,-74.50087240075982,4268.33,Cryptocurrency,0,USA
cf8ff042-5648-43c8-a4be-5519649820a8,dc61debf-7029-49ae-a178-9cb04babf936,2025-02-13 14:06:32,4.837173612558399,-74.07483769194208,1136.47,Debit,0,Colombia
f627a2d2-7751-4a19-9065-84dacf108757,a7485a79-0801-4389-8828-ce93d199efe4,2025-01-22 08:08:12,4.699077241416462,-73.69026068155272,2721.71,Bank Transfer,0,Colombia
f8aaf6a5-521d-431f-8531-fbf2b46a5951,0b424c42-c355-4470-b44d-69141e61c37e,2025-04-04 11:23:46,-23.110632357463395,-46.91609468217892,1799.29,Debit,0,Brazil
da20c1a6-9ffc-493e-8771-28f4348c9d39,65eeec34-2a7c-40c6-8346-2d3bb855b3ee,2025-02-23 01:39:51,22.695601609583715,-82.80271947015721,3698.25,Debit,0,Cuba
7edcd37e-7bd8-49f9-ac4b-5706f2ac1c79,88700b0e-02ae-489e-aef4-7128dc927719,2025-02-21 09:10:27,-11.888860714170383,-76.66738801723432,1780.44,Bank Transfer,0,Peru
c1f3e38b-6a22-49dc-82ea-413a3545f889,1c7dc856-e778-4596-86b5-318c4ddab139,2025-01-25 01:17:31,-23.377145446840714,-46.44426633788911,682.2,Debit,0,Brazil
89046005-f586-46f9-a63b-b1e42a8d4a12,8c191a4c-fa14-4961-87f6-40d2b7ce6a5c,2025-03-30 08:30:07,-23.138078908885216,-47.00238173091933,334.01,Debit,0,Brazil
bfe9ad6d-e920-4c5a-8560-abaf41fa782a,5f4b9fee-0fdc-4195-a5e1-1df19c78d44e,2025-04-14 07:04:43,-33.55369822256759,-70.25342030040694,1470.09,Bank Transfer,0,Chile
3fb135ff-12fa-4a9d-ab5a-9b2d355d6f81,40b2aaaf-facb-4f2a-85cc-b405a3f6412e,2025-01-08 13:08:29,-34.93493567529329,-58.48747260695858,3542.97,Credit Card,0,Argentina
c41c8b52-a343-435a-9a87-ba1b7d4bfd98,96dd1ea7-20fa-40a8-9feb-8da6434daace,2025-04-20 07:13:26,-33.38654064897059,-70.72242299104998,4951.14,Bank Transfer,0,Chile
574a3f0c-994e-4a24-88d0-16fd5269c325,08400c08-1eba-49e6-ae13-a2f8ead48db7,2025-02-23 13:44:45,4.617909138141563,-74.04699714102328,1883.89,Credit Card,0,Colombia
5a9ce759-316a-42d1-8c17-b88e745ada14,d75eee35-ac25-4298-aa37-122b2ca165d7,2025-04-18 12:45:37,-11.83317591595544,-77.08075698471767,1093.94,Debit,0,Peru
9a323976-a491-4dfb-9474-634c78f467f0,bfef8bb5-c4bf-4dca-af25-a42da7fa142e,2025-04-16 10:58:33,40.66427905591342,-73.93429415146164,22044.38,Debit,1,USA
dba5126e-6b26-41cf-861c-ac6feb3cd19f,e2d181db-3ba8-47c4-afe4-5f5570f948fe,2025-03-31 13:46:10,-34.38069168869352,-58.385664738927225,2821.79,Credit Card,0,Argentina
54638901-b2e9-47b7-b1e2-094a0a664da3,639c4e3d-4f58-4b0b-8ae4-da07cfe4eba9,2025-03-04 07:40:00,40.482700220528436,-74.09528762294023,1656.17,Bank Transfer,0,USA
cca81306-0c2c-4696-bb35-00c2fabd2ed8,52f9adcf-df40-42bc-b990-76a1865d72e9,2025-01-08 12:35:14,-33.38096755610672,-70.43337327955258,761.87,Bank Transfer,0,Chile
d5adf1d2-edc2-46ff-aabe-2dacb8134438,e0248b4d-f5ac-489e-bb60-be9d83deb486,2025-03-03 21:14:45,18.992271668186792,-98.96863235881334,1110.69,Bank Transfer,0,Mexico
9cd10900-3ed7-414a-b7e2-8e309bd60a76,346fafee-9a72-49ab-be1b-57717aa2c3cd,2025-01-08 15:13:56,4.59527372550207,-74.35679126201681,2862.47,Debit,0,Colombia
2dee61c3-64d0-439f-b767-692b4a19a06f,61d21350-f5bd-47da-b88c-21a041526282,2025-03-16 17:27:34,23.02936100505862,-82.18357475806721,2263.69,Debit,0,Cuba
10eff89f-5d4d-4bfd-a122-5f10b3b74f62,e0ef91bd-787e-4a14-b6d0-dee666a7c7ec,2025-03-23 03:52:29,19.052377176009795,-99.20738876625978,2040.22,Bank Transfer,0,Mexico
f215a30b-3726-4f90-9a8a-9a27931407cb,1604d025-3aa7-4d75-824b-c77adb634fd4,2025-01-11 10:58:20,4.716230538048442,-74.12361710200369,2837.16,Bank Transfer,0,Colombia
4c69ff2f-8e6d-46c5-84eb-8283d95526ff,c072a7a0-2dff-435e-b5b9-626464e61daf,2025-04-17 20:53:04,-34.46097021099737,-58.179135541034476,3563.12,Credit Card,0,Argentina
bcdf5df5-1c42-4995-b07e-9dd531dc3bb4,70fbeaed-4828-469c-95b9-41af1dfc087e,2025-03-29 03:45:17,-33.51380544516689,-71.02867242355977,4548.98,Debit,0,Chile
c2c902c2-641f-49bd-b4d9-54691fdeb4e6,d45037d6-82a0-4f1d-a87e-e11a10596dcf,2025-01-27 07:58:43,-23.464457495178888,-46.79060318226254,3388.45,Debit,0,Brazil
